Training tokens: 100,000,000
Total steps: 12,207
Start step: 0
Train token file: /root/autodl-tmp/data/openwebtext/openwebtext_train_tokens.npy
Batch size: 32 (micro=8, accum=4)
Optimizer: muon, AMP=True (torch.float16), activation_ckpt=True, label_smoothing=0.05
Valid token file: /root/autodl-tmp/data/openwebtext/openwebtext_valid_tokens.npy
Metrics JSON file: /root/autodl-tmp/data/openwebtext/metrics/muon_baseline_metrics.json
step=1140/12207 loss=7.1901, aux_loss=0.0000, val_loss=6.6331 lr=2.801e-04 tok/s=17121.2 max_mem=2.39GB
step=1160/12207 loss=7.0513, aux_loss=0.0000, val_loss=6.7492 lr=2.850e-04 tok/s=17165.0 max_mem=2.39GB
step=1180/12207 loss=6.8443, aux_loss=0.0000, val_loss=6.6446 lr=2.899e-04 tok/s=17195.1 max_mem=2.39GB
step=1200/12207 loss=7.2154, aux_loss=0.0000, val_loss=6.7455 lr=2.948e-04 tok/s=17097.1 max_mem=2.39GB
step=1220/12207 loss=7.0832, aux_loss=0.0000, val_loss=6.7991 lr=2.998e-04 tok/s=17137.2 max_mem=2.39GB
step=1240/12207 loss=6.9813, aux_loss=0.0000, val_loss=6.6891 lr=3.000e-04 tok/s=17232.0 max_mem=2.39GB
step=1260/12207 loss=7.1332, aux_loss=0.0000, val_loss=6.7015 lr=3.000e-04 tok/s=17160.5 max_mem=2.39GB
step=1280/12207 loss=6.7788, aux_loss=0.0000, val_loss=6.5123 lr=3.000e-04 tok/s=17037.5 max_mem=2.39GB
step=1300/12207 loss=6.9408, aux_loss=0.0000, val_loss=6.6711 lr=3.000e-04 tok/s=17029.5 max_mem=2.39GB
step=1320/12207 loss=6.7927, aux_loss=0.0000, val_loss=6.6141 lr=2.999e-04 tok/s=17159.8 max_mem=2.39GB
step=1340/12207 loss=6.7913, aux_loss=0.0000, val_loss=6.5010 lr=2.999e-04 tok/s=17120.3 max_mem=2.39GB
step=1360/12207 loss=6.9641, aux_loss=0.0000, val_loss=6.6005 lr=2.999e-04 tok/s=17137.6 max_mem=2.39GB
step=1380/12207 loss=6.8596, aux_loss=0.0000, val_loss=6.5233 lr=2.999e-04 tok/s=17161.8 max_mem=2.39GB
step=1400/12207 loss=6.8339, aux_loss=0.0000, val_loss=6.6151 lr=2.998e-04 tok/s=17221.0 max_mem=2.39GB
step=1420/12207 loss=6.7769, aux_loss=0.0000, val_loss=6.5443 lr=2.998e-04 tok/s=17055.4 max_mem=2.39GB
step=1440/12207 loss=6.7336, aux_loss=0.0000, val_loss=6.6222 lr=2.997e-04 tok/s=17123.3 max_mem=2.39GB
step=1460/12207 loss=6.8263, aux_loss=0.0000, val_loss=6.5839 lr=2.997e-04 tok/s=17196.5 max_mem=2.39GB
step=1480/12207 loss=6.8403, aux_loss=0.0000, val_loss=6.5201 lr=2.996e-04 tok/s=17017.4 max_mem=2.39GB
step=1500/12207 loss=7.1254, aux_loss=0.0000, val_loss=6.4877 lr=2.996e-04 tok/s=17193.4 max_mem=2.39GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/muon_baseline/checkpoint_step_1500.pt
step=1520/12207 loss=6.9107, aux_loss=0.0000, val_loss=6.4783 lr=2.995e-04 tok/s=17075.2 max_mem=2.39GB
step=1540/12207 loss=6.7684, aux_loss=0.0000, val_loss=6.4668 lr=2.994e-04 tok/s=17206.4 max_mem=2.39GB
step=1560/12207 loss=6.7360, aux_loss=0.0000, val_loss=6.4451 lr=2.994e-04 tok/s=16938.2 max_mem=2.39GB
step=1580/12207 loss=6.8471, aux_loss=0.0000, val_loss=6.3993 lr=2.993e-04 tok/s=17161.0 max_mem=2.39GB
step=1600/12207 loss=6.7588, aux_loss=0.0000, val_loss=6.4927 lr=2.992e-04 tok/s=17134.3 max_mem=2.39GB
step=1620/12207 loss=6.9160, aux_loss=0.0000, val_loss=6.4556 lr=2.991e-04 tok/s=17025.1 max_mem=2.39GB
step=1640/12207 loss=6.7981, aux_loss=0.0000, val_loss=6.3314 lr=2.990e-04 tok/s=16762.9 max_mem=2.39GB
step=1660/12207 loss=6.7739, aux_loss=0.0000, val_loss=6.5526 lr=2.989e-04 tok/s=17096.9 max_mem=2.39GB
step=1680/12207 loss=6.8571, aux_loss=0.0000, val_loss=6.4696 lr=2.988e-04 tok/s=17054.5 max_mem=2.39GB
step=1700/12207 loss=6.7780, aux_loss=0.0000, val_loss=6.4694 lr=2.987e-04 tok/s=17171.8 max_mem=2.39GB
step=1720/12207 loss=6.8906, aux_loss=0.0000, val_loss=6.4184 lr=2.986e-04 tok/s=16996.6 max_mem=2.39GB
step=1740/12207 loss=6.6582, aux_loss=0.0000, val_loss=6.3777 lr=2.985e-04 tok/s=17229.8 max_mem=2.39GB
step=1760/12207 loss=6.6216, aux_loss=0.0000, val_loss=6.4298 lr=2.984e-04 tok/s=17163.0 max_mem=2.39GB
step=1780/12207 loss=6.6217, aux_loss=0.0000, val_loss=6.4191 lr=2.983e-04 tok/s=17139.8 max_mem=2.39GB
step=1800/12207 loss=6.6832, aux_loss=0.0000, val_loss=6.3515 lr=2.982e-04 tok/s=16845.4 max_mem=2.39GB
step=1820/12207 loss=6.7980, aux_loss=0.0000, val_loss=6.4179 lr=2.980e-04 tok/s=16997.7 max_mem=2.39GB
step=1840/12207 loss=6.8335, aux_loss=0.0000, val_loss=6.3923 lr=2.979e-04 tok/s=17078.8 max_mem=2.39GB
step=1860/12207 loss=6.7336, aux_loss=0.0000, val_loss=6.5207 lr=2.978e-04 tok/s=16906.6 max_mem=2.39GB
step=1880/12207 loss=6.7373, aux_loss=0.0000, val_loss=6.4221 lr=2.976e-04 tok/s=17169.5 max_mem=2.39GB
step=1900/12207 loss=6.5595, aux_loss=0.0000, val_loss=6.5053 lr=2.975e-04 tok/s=17076.4 max_mem=2.39GB
step=1920/12207 loss=6.8529, aux_loss=0.0000, val_loss=6.3140 lr=2.973e-04 tok/s=17125.3 max_mem=2.39GB
step=1940/12207 loss=6.7963, aux_loss=0.0000, val_loss=6.4525 lr=2.972e-04 tok/s=17039.9 max_mem=2.39GB
step=1960/12207 loss=6.7544, aux_loss=0.0000, val_loss=6.2713 lr=2.970e-04 tok/s=17040.2 max_mem=2.39GB
step=1980/12207 loss=6.7100, aux_loss=0.0000, val_loss=6.3439 lr=2.968e-04 tok/s=16943.8 max_mem=2.39GB
step=2000/12207 loss=6.6480, aux_loss=0.0000, val_loss=6.3349 lr=2.967e-04 tok/s=17118.7 max_mem=2.39GB
